Name	WMC	DIT	NOCC	CBO	RFC	LCOM	WMC*	NOM	MPC	DAC	SIZE1	SIZE2	DSC	NOH	ANA	DAM	DCC	CAMC	MOA	MFA	NOP	CIS	NPM	Reusability	Flexibility	Understandability	Functionality	Extendibility	Effectiveness	FanIn	ClassNames
MPChartLib/src/com/github/mikephil/charting/data/LineRadarDataSet.java	10.0	11	2	3.0	12.0	45.0	1.2000000476837158	10.0	2.0	0	35	15	1	0	10	1.0	3.0	0.125	0	0.988998899889989	0	10	10	4.78125	-0.5	-7.54875	2.4350000000000005	3.9944994499449944	2.3977997799779978	17	com.github.mikephil.charting.data.LineRadarDataSet
MPChartLib/src/com/github/mikephil/charting/renderer/Renderer.java	2.0	0	3	3.0	10.0	1.0	1.5	2.0	8.0	1	17	5	1	1	0	1.0	3.0	0.5	1	0.0	0	1	1	0.375	0.0	-1.485	0.72	-1.5	0.4	5	com.github.mikephil.charting.renderer.Renderer
MPChartLib/src/com/github/mikephil/charting/animation/Easing.java	1.0	0	0	1.0	1.0	0.0	15.0	1.0	0.0	28	1250	29	2	0	0	-1.0	1.0	0.0	28	0.0	0	1	1	1.25	13.5	-1.65	0.66	-0.5	5.4	2	com.github.mikephil.charting.animation.Easing/com.github.mikephil.charting.animation.Easing.EasingFunctions
MPChartLib/src/com/github/mikephil/charting/renderer/YAxisRenderer.java	8.0	2	2	9.0	112.0	28.0	4.5	8.0	104.0	1	344	10	1	0	1	1.0	9.0	0.4583333333333333	1	0.7241379310344828	0	5	5	0.8645833333333335	-1.5	-5.78875	1.375	-3.6379310344827585	0.7448275862068967	4	com.github.mikephil.charting.renderer.YAxisRenderer
MPChartExample/src/com/xxmassdeveloper/mpchartexample/fragments/SimpleChartDemo.java	3.0	0	0	1.0	3.0	1.0	4.0	3.0	0.0	0	89	3	2	0	1	-1.0	1.0	1.5	0	0.0	0	0	0	1.125	-0.5	-2.145	0.62	0.0	0.0	0	com.xxmassdeveloper.mpchartexample.fragments.SimpleChartDemo.PageAdapter/com.xxmassdeveloper.mpchartexample.fragments.SimpleChartDemo
MPChartLib/src/com/github/mikephil/charting/interfaces/dataprovider/BarLineScatterCandleBubbleDataProvider.java	6.0	1	5	3.0	6.0	15.0	0.8571428656578064	6.0	0.0	0	0	6	1	0	1	-1.0	3.0	0.3333333333333333	0	0.7931034482758621	0	0	0	-0.16666666666666663	-1.0	-3.85	0.26	-0.603448275862069	0.15862068965517243	17	com.github.mikephil.charting.interfaces.dataprovider.BarLineScatterCandleBubbleDataProvider
MPChartLib/src/com/github/mikephil/charting/data/realm/implementation/RealmScatterDataSet.java	8.0	11	0	2.0	8.0	28.0	1.0	8.0	0.0	0	30	12	1	0	16	1.0	2.0	0.16666666666666666	0	0.9933829611248967	0	8	8	4.041666666666666	-0.25	-8.525	2.0	7.496691480562449	3.5986765922249795	2	com.github.mikephil.charting.data.realm.implementation.RealmScatterDataSet
MPChartExample/src/com/xxmassdeveloper/mpchartexample/notimportant/DemoBase.java	1.0	0	31	0.0	1.0	0.0	0.5	1.0	0.0	0	11	3	1	0	0	0.0	0.0	-1.0	0	0.0	0	0	0	0.25	0.0	-0.99	0.1	0.0	0.0	31	com.xxmassdeveloper.mpchartexample.notimportant.DemoBase
MPChartExample/src/com/xxmassdeveloper/mpchartexample/notimportant/ContentItem.java	0.0	0	0	0.0	0.0	0.0	-1.0	0.0	0.0	0	3	3	1	0	0	0.0	0.0	-1.0	0	0.0	0	0	0	0.25	0.0	-0.66	0.1	0.0	0.0	0	com.xxmassdeveloper.mpchartexample.notimportant.ContentItem
MPChartExample/src/com/xxmassdeveloper/mpchartexample/DynamicalAddingActivity.java	10.0	0	0	10.0	50.0	45.0	2.090909004211426	10.0	40.0	1	172	12	1	0	1	0.5	10.0	0.1	1	0.0	0	4	4	0.02499999999999991	-1.875	-7.062000000000001	1.112	-4.5	0.5	1	com.xxmassdeveloper.mpchartexample.DynamicalAddingActivity
